chart_date,current_position,title,artist_name,last_week_position,weeks_on_chart,debut_position,debut_date,awards_vector
1959-10-26,37,Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,46,4,77,10/05/59,
1959-10-26,38,We Got Love,Bobby Rydell,48,3,67,10/12/59,
1959-10-26,39,Torquay,Fireballs,42,5,87,09/28/59,
1959-10-26,40,Just As Much As Ever,Bob Beckham,32,11,98,08/10/59,
1959-10-26,41,Makin' Love,Floyd Robinson,30,15,98,07/20/59,
1959-10-26,42,Love Potion No. 9,The Clovers,43,7,83,09/14/59,
1959-10-26,43,Living Doll,Cliff Richard and The Drifters,45,5,80,09/28/59,
1959-10-26,44,If I Give My Heart To You,Kitty Kallen,47,4,86,10/05/59,
1959-10-26,45,Tucumcari,Jimmie Rodgers,38,6,88,09/21/59,
1959-10-26,46,Dance With Me,The Drifters,77,3,97,10/12/59,
1959-10-26,47,Shout - Part 1,The Isley Brothers,50,6,82,09/21/59,
1959-10-26,48,Fools Hall Of Fame,Pat Boone,36,7,68,09/14/59,
1959-10-26,49,Every Little Thing I Do,Dion & The Belmonts,57,7,88,09/14/59,
1959-10-26,50,Sea Of Love,Phil Phillips With The Twilights,27,17,85,07/06/59,
1959-10-26,51,High School U.S.A.,Tommy Facenda,97,2,97,10/19/59,
1959-10-26,52,Believe Me,Royal Teens,NEW,1,52,10/26/59,
1959-10-26,53,You Better Know It,Jackie Wilson,44,8,100,09/07/59,
1959-10-26,54,Where,The Platters,61,8,82,09/07/59,
1959-10-26,55,I Ain't Never,Webb Pierce,40,12,100,08/10/59,
1959-10-26,56,Joey's Song,Bill Haley And His Comets,64,4,93,10/05/59,
1959-10-26,57,I Want To Walk You Home,Fats Domino,33,12,46,08/10/59,
1959-10-26,58,Boo Boo Stick Beat,Chet Atkins,53,5,86,09/28/59,
1959-10-26,59,You're Gonna Miss Me,Connie Francis,54,9,69,08/31/59,
1959-10-26,60,Talk To Me,Frank Sinatra,66,2,66,10/19/59,
1959-10-26,61,I'll Be Seeing You,Tommy Sands,51,5,78,09/28/59,
1959-10-26,62,It Happened Today,The Skyliners,91,5,83,09/28/59,
1959-10-26,63,Ski King,E.C. Beatty,56,6,70,09/21/59,
1959-10-26,64,Six Boys And Seven Girls,Anita Bryant,62,6,94,09/21/59,
1959-10-26,65,Poco-Loco,Gene & Eunice,78,8,98,08/24/59,
1959-10-26,66,"First Love, First Tears",Duane Eddy His Twangy Guitar And The Rebels,59,5,96,09/28/59,
1959-10-26,67,If You Don't Want My Lovin',"Carl Dobkins, Jr.",72,3,87,10/12/59,
1959-10-26,68,Tennessee Waltz,Bobby Comstock,NEW,1,68,10/26/59,
1959-10-26,69,Plenty Good Lovin',Connie Francis,74,6,98,09/21/59,
1959-10-26,70,"Darling, I Love You",Al Martino,63,5,70,09/28/59,
1959-10-26,71,There Comes A Time,Jack Scott,83,3,100,10/12/59,
1959-10-26,72,Pretend,Carl Mann,NEW,1,72,10/26/59,
1959-10-26,73,I Don't Know,Ruth Brown,76,3,92,10/12/59,
1959-10-26,74,The Clouds,The Spacemen,98,2,98,10/19/59,
1959-10-26,75,Caribbean,Mitchell Torok,52,13,73,08/03/59,
1959-10-26,76,Running Bear,Johnny Preston,86,3,83,10/12/59,
1959-10-26,77,A Lover's Prayer,Dion & The Belmonts,73,2,73,10/19/59,
1959-10-26,78,Somethin Else,Eddie Cochran,82,9,68,08/31/59,
1959-10-26,79,Tennessee Waltz,Jerry Fuller,87,2,87,10/19/59,
1959-10-26,80,Be My Guest,Fats Domino,NEW,1,80,10/26/59,
1959-10-26,81,The Enchanted Sea,The Exotic Sounds of Martin Denny,NEW,1,81,10/26/59,
1959-10-26,82,Breaking Up Is Hard To Do,Jivin' Gene And The Jokers,RE,3,83,09/07/59,
1959-10-26,83,Come On And Get Me,Fabian,55,8,77,09/07/59,
1959-10-26,84,You Mean Everything To Me,The Fleetwoods,NEW,1,84,10/26/59,
1959-10-26,85,I'm A Hog For You,The Coasters,69,8,71,09/07/59,
1959-10-26,86,Wish It Were Me,The Platters,71,7,97,09/14/59,
1959-10-26,87,The Hunch,Bobby Peterson Quintet,NEW,1,87,10/26/59,
1959-10-26,88,Come Into My Heart,Lloyd Price and His Orchestra,NEW,1,88,10/26/59,
1959-10-26,89,I'll Be Seeing You,Poni-Tails,NEW,1,89,10/26/59,
1959-10-26,90,Goodbye Charlie,Patti Page,90,3,94,10/12/59,
1959-10-26,91,First Name Initial,Annette With The Afterbeats,NEW,1,91,10/26/59,
1959-10-26,92,Just To Be With You,The Passions,95,3,95,10/05/59,
1959-10-26,93,Living Doll,David Hill,92,2,92,10/19/59,
1959-10-26,94,I've Been Around,Fats Domino,NEW,1,94,10/26/59,
1959-10-26,95,Igmoo (The Pride Of South Central High),Stonewall Jackson,96,2,96,10/19/59,
1959-10-26,96,Midnight Stroll,The Revels,99,2,99,10/19/59,
1959-10-26,97,The Hunch,Paul Gayten,NEW,1,97,10/26/59,
1959-10-26,98,Don't Take The Stars,The Mystics,100,2,100,10/19/59,
1959-10-26,99,My Heart Became Of Age,Annette With The Afterbeats,NEW,1,99,10/26/59,
1959-10-26,100,There's A Girl,Jan & Dean,NEW,1,100,10/26/59,
1959-11-02,1,Mack The Knife,Bobby Darin,1,11,59,08/24/59,
1959-11-02,2,Mr. Blue,The Fleetwoods,2,9,75,09/07/59,
1959-11-02,3,Put Your Head On My Shoulder,Paul Anka,3,10,67,08/31/59,
1959-11-02,4,Don't You Know,Della Reese,5,7,74,09/21/59,
1959-11-02,5,Teen Beat,Sandy Nelson,4,9,84,09/07/59,
1959-11-02,6,Lonely Street,Andy Williams,6,9,72,09/07/59,
1959-11-02,7,Deck Of Cards,Wink Martindale,10,8,74,09/14/59,
1959-11-02,8,Primrose Lane,Jerry Wallace With The Jewels,8,12,86,08/17/59,
1959-11-02,9,Just Ask Your Heart,Frankie Avalon,7,10,65,08/31/59,
1959-11-02,10,Poison Ivy,The Coasters,9,11,73,08/24/59,
1959-11-02,11,('til) I Kissed You,The Everly Brothers,11,12,56,08/17/59,
1959-11-02,12,Heartaches By The Number,Guy Mitchell,24,5,88,10/05/59,
1959-11-02,13,So Many Ways,Brook Benton,28,3,60,10/19/59,
1959-11-02,14,In The Mood,Ernie Fields & Orch.,15,7,99,09/21/59,
1959-11-02,15,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,17,8,89,09/14/59,
1959-11-02,16,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,13,9,78,09/07/59,
1959-11-02,17,Oh! Carol,Neil Sedaka,25,4,73,10/12/59,
1959-11-02,18,Misty,Johnny Mathis,30,5,58,10/05/59,
1959-11-02,19,Danny Boy,Conway Twitty,26,6,75,09/28/59,
1959-11-02,20,Sleep Walk,Santo & Johnny,12,15,95,07/27/59,
1959-11-02,21,You Were Mine,Fireflies,21,9,97,09/07/59,
1959-11-02,22,We Got Love,Bobby Rydell,38,4,67,10/12/59,
1959-11-02,23,Red River Rock,Johnny And The Hurricanes,14,14,66,08/03/59,
1959-11-02,24,Woo-Hoo,Rock-A-Teens,35,5,45,10/05/59,
1959-11-02,25,A Worried Man,The Kingston Trio,22,8,90,09/14/59,
1959-11-02,26,Say Man,Bo Diddley,20,7,71,09/21/59,
1959-11-02,27,The Angels Listened In,The Crests,27,12,95,08/17/59,
1959-11-02,28,I'm Gonna Get Married,Lloyd Price,19,13,65,08/10/59,
1959-11-02,29,Unforgettable,Dinah Washington,34,5,94,10/05/59,
1959-11-02,30,The Enchanted Sea,The Islanders,33,6,97,09/28/59,
1959-11-02,31,Hey Little Girl,Dee Clark,23,11,86,08/24/59,
1959-11-02,32,The Three Bells,The Browns,16,15,63,07/27/59,
1959-11-02,33,Morgen,Ivo Robic and The Song-Masters,18,12,82,08/17/59,
1959-11-02,34,Dance With Me,The Drifters,46,4,97,10/12/59,
1959-11-02,35,Love Potion No. 9,The Clovers,42,8,83,09/14/59,
1959-11-02,36,Living Doll,Cliff Richard and The Drifters,43,6,80,09/28/59,
1959-11-02,37,Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,37,5,77,10/05/59,
1959-11-02,38,Tucumcari,Jimmie Rodgers,45,7,88,09/21/59,
1959-11-02,39,"I Loves You, Porgy",Nina Simone,31,14,91,08/03/59,
1959-11-02,40,Mary Lou,Ronnie Hawkins and The Hawks,36,12,78,08/17/59,
1959-11-02,41,Just As Much As Ever,Bob Beckham,40,12,98,08/10/59,
1959-11-02,42,Torquay,Fireballs,39,6,87,09/28/59,
1959-11-02,43,The Battle Of Kookamonga,Homer And Jethro,29,9,76,09/07/59,
1959-11-02,44,If I Give My Heart To You,Kitty Kallen,44,5,86,10/05/59,
1959-11-02,45,Broken-Hearted Melody,Sarah Vaughan,32,16,99,07/20/59,
1959-11-02,46,Believe Me,Royal Teens,52,2,52,10/26/59,
1959-11-02,47,Makin' Love,Floyd Robinson,41,16,98,07/20/59,
1959-11-02,48,Joey's Song,Bill Haley And His Comets,56,5,93,10/05/59,
1959-11-02,49,High School U.S.A.,Tommy Facenda,51,3,97,10/19/59,
1959-11-02,50,Shout - Part 1,The Isley Brothers,47,7,82,09/21/59,
1959-11-02,51,Be My Guest,Fats Domino,80,2,80,10/26/59,
1959-11-02,52,Poco-Loco,Gene & Eunice,65,9,98,08/24/59,
1959-11-02,53,Talk To Me,Frank Sinatra,60,3,66,10/19/59,
1959-11-02,54,Fools Hall Of Fame,Pat Boone,48,8,68,09/14/59,
1959-11-02,55,Come Into My Heart,Lloyd Price and His Orchestra,88,2,88,10/26/59,
1959-11-02,56,You Better Know It,Jackie Wilson,53,9,100,09/07/59,
1959-11-02,57,Tennessee Waltz,Bobby Comstock,68,2,68,10/26/59,
1959-11-02,58,The Clouds,The Spacemen,74,3,98,10/19/59,
1959-11-02,59,It Happened Today,The Skyliners,62,6,83,09/28/59,
1959-11-02,60,"First Love, First Tears",Duane Eddy His Twangy Guitar And The Rebels,66,6,96,09/28/59,
1959-11-02,61,Every Little Thing I Do,Dion & The Belmonts,49,8,88,09/14/59,
1959-11-02,62,Boo Boo Stick Beat,Chet Atkins,58,6,86,09/28/59,
1959-11-02,63,First Name Initial,Annette With The Afterbeats,91,2,91,10/26/59,
1959-11-02,64,I Don't Know,Ruth Brown,73,4,92,10/12/59,
1959-11-02,65,The Enchanted Sea,The Exotic Sounds of Martin Denny,81,2,81,10/26/59,
1959-11-02,66,Pretend,Carl Mann,72,2,72,10/26/59,
1959-11-02,67,I Ain't Never,Webb Pierce,55,13,100,08/10/59,
1959-11-02,68,I Want To Walk You Home,Fats Domino,57,13,46,08/10/59,
1959-11-02,69,Breaking Up Is Hard To Do,Jivin' Gene And The Jokers,82,4,83,09/07/59,
1959-11-02,70,Where,The Platters,54,9,82,09/07/59,
1959-11-02,71,Sea Of Love,Phil Phillips With The Twilights,50,18,85,07/06/59,
1959-11-02,72,I Dig Girls,Bobby Rydell,RE,3,70,10/12/59,
1959-11-02,73,Tennessee Waltz,Jerry Fuller,79,3,87,10/19/59,
1959-11-02,74,My Heart Became Of Age,Annette With The Afterbeats,99,2,99,10/26/59,
1959-11-02,75,Always,Sammy Turner,NEW,1,75,11/02/59,
1959-11-02,76,Running Bear,Johnny Preston,76,4,83,10/12/59,
1959-11-02,77,"(If You Cry) True Love, True Love",The Drifters,NEW,1,77,11/02/59,
1959-11-02,78,I've Been Around,Fats Domino,94,2,94,10/26/59,
1959-11-02,79,A Lover's Prayer,Dion & The Belmonts,77,3,73,10/19/59,
1959-11-02,80,You're Gonna Miss Me,Connie Francis,59,10,69,08/31/59,
1959-11-02,81,You Went Back On Your Word,Clyde McPhatter,NEW,1,81,11/02/59,
1959-11-02,82,There Comes A Time,Jack Scott,71,4,100,10/12/59,
1959-11-02,83,The Hunch,Bobby Peterson Quintet,87,2,87,10/26/59,
1959-11-02,84,Caribbean,Mitchell Torok,75,14,73,08/03/59,
1959-11-02,85,Starry Eyed,Gary Stites,NEW,1,85,11/02/59,
1959-11-02,86,"Darling, I Love You",Al Martino,70,6,70,09/28/59,
1959-11-02,87,Just To Be With You,The Passions,92,4,95,10/05/59,
1959-11-02,88,The Hunch,Paul Gayten,97,2,97,10/26/59,
1959-11-02,89,Scarlet Ribbons (For Her Hair),The Browns,NEW,1,89,11/02/59,
1959-11-02,90,Midnight Stroll,The Revels,96,3,99,10/19/59,
1959-11-02,91,Plenty Good Lovin',Connie Francis,69,7,98,09/21/59,
1959-11-02,92,You Mean Everything To Me,The Fleetwoods,84,2,84,10/26/59,
1959-11-02,93,Tiny Tim,LaVern Baker,NEW,1,93,11/02/59,
1959-11-02,94,You Got What It Takes,Marv Johnson,NEW,1,94,11/02/59,
1959-11-02,95,Reveille Rock,Johnny And The Hurricanes,NEW,1,95,11/02/59,
1959-11-02,96,Fancy Nancy,Skip And Flip,NEW,1,96,11/02/59,
1959-11-02,97,There's A Girl,Jan & Dean,100,2,100,10/26/59,
1959-11-02,98,Honestly And Truly,Tommy Edwards,NEW,1,98,11/02/59,
1959-11-02,99,Smooth Operator,Sarah Vaughan,NEW,1,99,11/02/59,
1959-11-02,100,Wheel Of Fortune,The Knightsbridge Strings,NEW,1,100,11/02/59,
1959-11-09,1,Mack The Knife,Bobby Darin,1,12,59,08/24/59,
1959-11-09,2,Mr. Blue,The Fleetwoods,2,10,75,09/07/59,
1959-11-09,3,Put Your Head On My Shoulder,Paul Anka,3,11,67,08/31/59,
1959-11-09,4,Don't You Know,Della Reese,4,8,74,09/21/59,
1959-11-09,5,Lonely Street,Andy Williams,6,10,72,09/07/59,
1959-11-09,6,Teen Beat,Sandy Nelson,5,10,84,09/07/59,
1959-11-09,7,Deck Of Cards,Wink Martindale,7,9,74,09/14/59,
1959-11-09,8,Primrose Lane,Jerry Wallace With The Jewels,8,13,86,08/17/59,
1959-11-09,9,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,15,9,89,09/14/59,
1959-11-09,10,Heartaches By The Number,Guy Mitchell,12,6,88,10/05/59,
1959-11-09,11,Danny Boy,Conway Twitty,19,7,75,09/28/59,
1959-11-09,12,So Many Ways,Brook Benton,13,4,60,10/19/59,
1959-11-09,13,In The Mood,Ernie Fields & Orch.,14,8,99,09/21/59,
1959-11-09,14,Poison Ivy,The Coasters,10,12,73,08/24/59,
1959-11-09,15,Just Ask Your Heart,Frankie Avalon,9,11,65,08/31/59,
1959-11-09,16,Oh! Carol,Neil Sedaka,17,5,73,10/12/59,
1959-11-09,17,Unforgettable,Dinah Washington,29,6,94,10/05/59,
1959-11-09,18,The Enchanted Sea,The Islanders,30,7,97,09/28/59,
1959-11-09,19,('til) I Kissed You,The Everly Brothers,11,13,56,08/17/59,
1959-11-09,20,Misty,Johnny Mathis,18,6,58,10/05/59,
1959-11-09,21,We Got Love,Bobby Rydell,22,5,67,10/12/59,
1959-11-09,22,Be My Guest,Fats Domino,51,3,80,10/26/59,
1959-11-09,23,Dance With Me,The Drifters,34,5,97,10/12/59,
1959-11-09,24,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,16,10,78,09/07/59,
1959-11-09,25,Woo-Hoo,Rock-A-Teens,24,6,45,10/05/59,
1959-11-09,26,You Were Mine,Fireflies,21,10,97,09/07/59,
1959-11-09,27,Hey Little Girl,Dee Clark,31,12,86,08/24/59,
